pV_FFA_P_inst;pV_DACH_P_inst;storage_ffa_E_max;storage_dach_E_max;Wind_P_el_n;CAPEX;one_minus_oa_times_oc
72518914.49170811;8081566.0736834295;95810358152.28596;44796263355.4363;13646872.909439322;66120678.92055458;0.21839684225352762
73025198.8362749;757758.311078698;60802180221.04917;2023419115.4529948;4109551.7185479146;44011450.851998284;0.3442088617467547
39013489.72934588;15046195.147604277;129587253455.08179;18327029451.143272;8851348.951832626;50936164.341870576;0.27279682928692195
28723244.85530237;4873607.327709333;137033523110.79424;69246124424.98499;2873494.054944641;38620841.08397215;0.420756458559424
90384920.52704686;7463305.306863922;144479015362.64432;33516920641.788826;13378057.308520915;75371048.38328451;0.2153122919157473
12713429.72340278;14394523.6106249;161344859275.3859;54758096484.910614;13478682.575137949;47429144.87521655;0.25865064014161987
73090020.9060051;18731036.359249715;58517031451.642525;68631498899.48806;12339555.528037857;77313812.27496748;0.2243992739333166
15124744.668257251;9720701.221613841;24595897255.613907;53149155332.81964;8543188.493748691;32438730.79203526;0.31361128763102375
9115606.3923179;3274819.8790253163;7640809345.123605;66417712992.59857;3508614.1694928007;20113255.470449425;0.48542075386407235
64964998.72492312;1849852.9146721624;102904336866.2325;42353123055.828476;5367528.669068897;49957284.58481337;0.3172992479698862
9838525.681863753;9305180.540815054;33444841601.500385;30257302515.187904;14204022.36460706;30937910.037950568;0.27239132075521233
3430228.0151056736;2625226.8873945707;146579653133.13226;45354264006.29685;8718516.310966272;25321745.5253318;0.4501704483504775
65998127.187875286;10567592.199089257;101455373551.47652;51187231866.00846;17099685.95298312;69137167.65868078;0.20028718167719195
12446920.80794264;1931843.2286084907;160623729941.4555;49909430710.98124;8837453.280823523;30638799.522025708;0.3486621297157
57297672.91931306;5486373.218432341;132284522981.61086;48449098078.05177;3086198.371543314;50528040.022120826;0.3793781780736132
66673003.73849788;17072702.93197725;131360840059.02583;62473900004.201584;9434087.029607171;73459525.07729433;0.25230155581291613
68008247.44052456;12787331.71276488;41623066650.283035;11019851682.49272;7063780.619188343;55932218.44500258;0.2826681192737095
2000102.0136495219;5147720.41508934;40619258726.741066;51906104930.574425;6596964.611339817;20561301.60559547;0.46884075253405244
13793502.76023514;7340270.846029914;27372673997.32243;9573815390.804085;3617710.7585008224;19800705.988041583;0.4295526145741151
68532287.07530855;12416552.852791991;166234661280.63397;32495232601.60248;5983213.933629709;64918592.55092633;0.29954083859948577
64736993.7260637;14406100.511875356;128516259793.96225;18589460185.040558;13985786.154857103;66985598.67197024;0.2167062460150604
44036257.17543915;10863196.790059472;99161215627.60321;65559799179.016556;10552223.386094883;55409977.00485824;0.25468243273511315
99157855.37416822;18217915.04433065;115746455508.82806;42964009441.37064;11446877.557299152;88779583.07229216;0.22607832103825476
18614212.248212043;8185869.443102673;134967073774.02875;6788425038.762418;13967022.775140662;36409250.22472723;0.255678021800126
33859541.09960204;7140129.020981071;126568302113.09355;68212681524.121864;14464851.666616652;51424094.20537782;0.23410716931037945
90993286.19194107;15300907.849208461;62455533450.42897;49223770783.546974;13993591.804921236;81599131.48827527;0.20965673920589367
37558473.16878993;19421235.013424937;53731877360.06484;23795100456.802456;6254994.482900674;49181696.82122157;0.3080125304657665
66071569.8652979;7544123.950125053;1312435406.3117793;52842429624.35621;3865639.617184296;50891278.010506794;0.350485541241204
38994053.85112855;16784388.04426205;177254884207.56296;17750944613.68647;16230070.48700479;60766870.376289874;0.2132770745557605
34004194.41639274;11200036.406744897;109169559178.88112;18294589775.303173;12226145.482604943;45977633.4834027;0.2473040087442122
94811008.65873405;18024157.23636898;94780185336.88892;47247709629.378624;3096707.359391142;79579939.83029799;0.3586800900802273
74537990.37654781;14299499.074454322;106193309637.93802;50542281891.8197;785891.0313778141;65077302.223344214;0.44853932284496223
21460895.944486678;9519562.708521293;115630727780.26283;6845727012.186442;4582125.694301096;31061329.690975394;0.374199720752877
95291363.21747519;572933.2099388713;22143189043.886097;59797956488.57083;11886264.751098694;66668762.285629;0.22519160573847352
92711435.20399754;13372696.951205093;90139616156.80612;60597825858.728584;16185587.124488153;85291726.05232707;0.19745838160533347
41549471.388391316;13392394.894526765;64477076410.84661;42999002612.48871;16843862.722193375;56354171.12714904;0.2106445644663444
38799507.44628847;8281495.791158927;135211771508.5613;45528175036.23262;2288773.19340502;43232952.137087084;0.4217417155521924
32739258.003911093;19442237.39062576;74072687532.62195;68248416974.20772;16876540.79742036;62063368.09998776;0.21207442158800294
56304305.192203306;7006257.4049810795;156992404941.84955;48092618024.93537;3339853.1841700515;53064630.44499849;0.37093724842492215
50258279.412814945;12052146.359596595;72688702354.56654;56631673541.90207;11420502.97523262;57650434.75350197;0.24245330425040557
10786599.68011961;2340404.6872850964;25790068807.861053;66959060340.92953;5446226.198101308;22551025.268153373;0.4200293395266289
82464244.31576003;3896647.8069774252;108829573759.73175;13014368345.905506;11911041.61418726;61915689.765747644;0.2295072117155994
37100726.64844622;9892144.43444219;166893087855.30106;13125344236.507418;14489474.166911256;50404416.075324826;0.22904793415517566
97350398.54273674;1654512.4790528668;26533279254.010227;64531748616.61941;2619543.6384997517;62731183.41238264;0.3749479879646508
32953873.962674513;11377611.27985285;38280111188.364174;43663843714.88106;15959448.687438594;48015230.358744994;0.2225230387797429
63424287.3561348;2505180.5400079265;41878414432.09346;67010010510.818565;3683658.5826825;48613592.63892831;0.3581598997689531
77809725.58633414;17263337.491249554;118194098560.00984;65458674556.61627;16001563.059289966;83827193.96508135;0.2006927540776985
97635749.94386704;15871916.800135218;86413961985.3449;42471112362.17193;3438209.09550302;77967989.8654057;0.3483277588152004
2701762.266220673;12448656.923474604;88584287350.35199;11065288996.637722;12093470.544495413;29327835.956175737;0.305135131240426
38196929.542670555;4545236.824805909;2077097816.835287;3318757710.255265;6913006.440867308;29404789.32081797;0.3092413504263699
63952606.85704292;18443840.53595749;141136018200.96957;49312162995.18875;14273674.075281354;75815200.94810338;0.213558857366703
61965219.90408263;7744803.176028158;115566777258.83957;57973334146.863434;5957746.964276043;57667951.83049863;0.30547406739051175
73181634.45066242;1139675.8109666193;126421391107.50284;24982190506.85791;4881268.624468846;51884603.80324099;0.32354953665728603
54688754.312484846;1693073.5395193696;179729775449.2588;71173101038.81932;14661386.165356686;59903630.766796365;0.22110904090043337
60246584.094675094;4019569.171924049;121967104459.8885;35941504415.64022;8185519.806715806;52049826.9353534;0.2745152840467512
69544119.78688283;4534117.772170267;129333225767.27444;36915416208.469406;11256195.018852133;60060644.279109;0.23845465818207712
27920996.134855315;12174704.648181595;68269082246.49787;40078488556.177155;8830749.384611273;42117448.289453305;0.2857712691246208
66241281.30139558;5112322.617956929;160248570865.24472;51212800791.177185;16509493.43900879;66630670.72808841;0.20458130647823924
84834442.38099392;7240505.60110236;127959395124.67546;64769025003.88672;3145253.857729703;68121220.38680728;0.3625637758299375
97846351.20499073;5845344.066848585;92677400080.53467;13255151561.861998;12854250.247960512;71398945.07671376;0.2181130349327015
13471304.819829164;1593652.0334086441;19839433073.929092;47460968664.89011;4312765.165886681;19257870.24752459;0.437370523575618
98804650.08804841;8126944.58487641;68581913396.96839;51492782026.93158;16726384.703300042;81035939.73772551;0.19443994695869948
94185966.89660083;9370978.278232068;3409790163.0572815;33980081133.804787;1983791.3356542678;62860693.72813814;0.3976803254435921
5298416.436251005;19378128.644989703;38783874153.64637;5441736419.612956;6501478.574805671;29813902.19436828;0.3458224691497138
99058440.67845292;429076.50914769835;152233656787.10568;41349494601.54107;15130535.39534312;75506609.13326807;0.2034805661798479
22812179.974801313;5711877.646994037;25408858350.687313;14888170648.992006;8180050.692467266;26732410.374476664;0.310837604093788
88156395.23793404;2649219.267917472;91406949596.34526;6852587035.865238;2194047.266782446;54402864.40286067;0.3953829257938265
56876029.05354751;7937408.121090403;103294716519.50269;60504700254.79121;14476808.745011142;61375055.15976033;0.21908520494342865
22279274.11486556;1351393.2248203298;125875199202.11012;13033089831.307098;3671002.3103065384;24047500.002781782;0.4184925832438463
86979582.38982077;5899498.291893237;46752420983.90433;42161124703.26086;14600367.461828895;68792633.5688451;0.2086577779988581
89801822.3600388;14304568.898195924;95174562795.96141;29505296996.036648;13040238.135064898;78371092.30651695;0.21669706301317293
93091693.3609392;14933711.264098905;78449469625.66757;11749364626.438444;14474201.54061442;78325369.16623841;0.20656741487268238
69228181.71113412;3002695.205868763;131932345412.79736;47692486143.220764;10823231.542508908;59687740.87225358;0.24254635325518248
87781991.36818843;6306588.6385099245;81031959892.89615;29546113926.08399;3120929.538740002;61143683.960442804;0.36337014158015624
51482413.68385488;1174904.213188095;148245450647.3316;16482302534.122826;6765289.965411944;42515145.58376553;0.30147722085469975
46297489.57634772;7640919.170010459;48165395828.43109;18394084233.519512;4622496.4245019285;39487125.52168465;0.34396127424004197
86807411.08614896;5180714.30518038;81364238354.87878;63549732111.17757;13917173.492503745;72368887.1139006;0.213022540286399
35240651.86450848;17891785.188850157;6322816480.338174;41698463936.046364;6010623.9341166755;46162799.978383794;0.3151416540946794
98382113.7423632;10229.06733704305;70162414847.06949;63987414079.59602;7409545.783254587;67543498.05629623;0.27180821074601813
30418322.325974856;6384881.826610285;163748297459.012;14331488524.531496;468570.6316967411;33033083.117278088;0.5106565797226219
28174847.897228144;8603962.439755622;57840412348.86945;43163601398.024445;9695320.660085892;39171177.76365248;0.2796003055093329
11966871.3161385;13910372.27085577;86980528619.70018;35031100289.2394;1434525.2115566626;30667384.023303553;0.4971862405079064
33702668.51149882;4809310.631001248;80963582191.5527;26300913753.172703;2213822.9444630565;31471893.571458194;0.4373285429799888
57421419.625647865;17425054.642891806;89729589318.41255;45423171912.18085;1432717.2659173643;58504053.4662018;0.4312636053391494
99470013.7159341;15036328.71262987;142126524527.47095;8067896193.759935;7740801.206169276;79593395.64255002;0.26366835402493227
64825383.00949866;11840722.510722423;12317844976.88206;61455831431.78426;10052432.92668855;61012595.574729435;0.2484472248652836
84264716.91616021;11960931.45880678;1275316963.8013852;44234646375.19696;1867235.1080510276;61708268.07580259;0.40454957222289034
82148543.31232485;13124939.384803042;17386327952.293583;51172345495.09959;16961952.770360235;74993852.93484911;0.19559809596759148
61010150.07849434;12426281.492428783;68002635713.89999;69529056765.07228;5284744.767167638;60329652.75297283;0.31671515938984784
48610714.05519295;8608341.928572975;17163702677.484152;27645568210.7851;3755153.11006282;40523265.0778525;0.3641815704511929
36231655.2560646;19435661.951712254;15265823529.559263;62927182823.079056;11854620.376532825;56030442.67254733;0.24251394598252807
47540331.394467644;19862987.54921415;93272741587.20497;69077510646.24057;8070718.466531836;64462109.77428053;0.2749959157999107
63081781.68844796;17999465.990842633;64598433502.72416;71913330485.17064;6669809.646678276;68119478.4987226;0.28863699146112054
93613431.76038763;18579379.135885;49494142364.5433;24060900397.44627;9810938.24142983;78835764.99482667;0.24127102913831533
66753687.41943196;4358152.511849925;169975112900.1111;30269709765.78169;4699021.999905452;54906450.9056375;0.3300331142821695
14910238.026135936;7934661.531136859;66551718905.78524;55115061974.1526;2796551.266807721;28839381.429930992;0.45207569731615527
27765928.779007033;18813823.50802779;175027703992.03693;15287872965.5232;3800952.5029883306;47394579.297319494;0.3723660413321187
15002962.42195445;15203817.305088434;94390868477.58989;11184869216.12328;1080844.1053783053;30313322.79053817;0.5000710415745571
29751098.68593197;9740720.080977645;96360088489.38403;13666389897.13593;15042242.727061857;43149399.42658579;0.2322161866741731
73604173.53995343;19605285.40009774;61700503767.899;70432538915.13403;8936504.303140901;76319853.23385979;0.2548099663436313
22578638.647031326;6027497.708149003;80896200142.23305;61314287893.04074;13621743.340894977;40543231.19704895;0.2553234297310544
35888238.24618548;8773230.988820693;65767498416.8094;25856250051.81512;6785220.403038121;39051161.16676687;0.30963121017940787
62461532.06476393;3371160.717373768;99092513294.54538;7034325720.326355;3979758.117333726;44068874.64860944;0.35227184768424546
82121337.47983451;4558063.774438721;85936228108.55005;60113275431.48338;10831994.189700184;66866029.08370104;0.2376328656520723
37760083.58743058;11728883.650059072;85165880193.7645;24950864168.01199;12282813.943483341;48017871.49104212;0.24332445290436988
91586334.7003408;4022204.9601098015;82903775194.81825;32913252434.903683;12407619.695112713;68298137.43061905;0.2226536847909779
